time,P,G(i),H_sun,T2m,WS10m,Int,ac_power_kw
2019-07-26 20:10:00,0.0,0.0,0.0,24.66,2.0,0.0,0.0
2019-07-26 21:10:00,0.0,0.0,0.0,24.33,1.79,0.0,0.0
2019-07-26 22:10:00,0.0,0.0,0.0,23.89,1.38,0.0,0.0
2019-07-26 23:10:00,0.0,0.0,0.0,23.77,1.72,0.0,0.0
2019-07-27 00:10:00,0.0,0.0,0.0,23.43,1.38,0.0,0.0
2019-07-27 01:10:00,0.0,0.0,0.0,23.13,3.03,0.0,0.0
2019-07-27 02:10:00,0.0,0.0,0.0,23.28,3.31,0.0,0.0
2019-07-27 03:10:00,0.0,0.0,0.0,23.57,3.31,0.0,0.0
2019-07-27 04:10:00,43.34,23.89,4.49,23.5,3.59,0.0,0.043340000000000004
2019-07-27 05:10:00,342.4,116.7,14.85,23.79,3.66,0.0,0.3424
2019-07-27 06:10:00,1115.5,330.36,25.62,24.41,3.86,0.0,1.1155
2019-07-27 07:10:00,1940.85,549.57,36.47,25.25,4.21,0.0,1.94085
2019-07-27 08:10:00,2578.91,731.69,47.01,25.93,4.55,0.0,2.57891
2019-07-27 09:10:00,3130.16,895.98,56.52,26.27,5.03,0.0,3.13016
2019-07-27 10:10:00,3468.46,996.76,63.55,26.55,5.79,0.0,3.46846
2019-07-27 11:10:00,3414.96,978.8,65.65,26.43,6.14,0.0,3.41496
2019-07-27 12:10:00,3375.45,963.9,61.66,26.37,6.21,0.0,3.37545
2019-07-27 13:10:00,2890.8,819.32,53.58,26.55,6.07,0.0,2.8908
2019-07-27 14:10:00,2367.63,667.89,43.62,26.59,5.72,0.0,2.36763
2019-07-27 15:10:00,1658.52,473.91,32.93,26.72,5.45,0.0,1.65852
2019-07-27 16:10:00,873.94,272.47,22.07,26.49,5.38,0.0,0.87394
2019-07-27 17:10:00,220.77,83.54,11.4,26.11,5.03,0.0,0.22077000000000002
2019-07-27 18:10:00,0.0,0.0,0.0,25.95,4.83,0.0,0.0
2019-07-27 19:10:00,0.0,0.0,0.0,25.75,5.31,0.0,0.0
2019-07-27 20:10:00,0.0,0.0,0.0,25.69,5.72,0.0,0.0
2019-07-27 21:10:00,0.0,0.0,0.0,25.65,6.28,0.0,0.0
2019-07-27 22:10:00,0.0,0.0,0.0,23.86,8.76,0.0,0.0
2019-07-27 23:10:00,0.0,0.0,0.0,23.2,8.34,0.0,0.0
2019-07-28 00:10:00,0.0,0.0,0.0,23.44,7.24,0.0,0.0
2019-07-28 01:10:00,0.0,0.0,0.0,23.47,8.14,0.0,0.0
2019-07-28 02:10:00,0.0,0.0,0.0,23.24,8.14,0.0,0.0
2019-07-28 03:10:00,0.0,0.0,0.0,23.24,7.59,0.0,0.0
2019-07-28 04:10:00,0.0,3.82,4.33,22.91,7.38,0.0,0.0
2019-07-28 05:10:00,23.4,16.59,14.71,22.83,7.38,0.0,0.023399999999999997
2019-07-28 06:10:00,213.66,75.13,25.48,22.88,7.59,0.0,0.21366
2019-07-28 07:10:00,297.72,98.54,36.33,23.17,8.34,0.0,0.29772000000000004
2019-07-28 08:10:00,666.68,198.06,46.85,23.66,8.55,0.0,0.6666799999999999
2019-07-28 09:10:00,1054.12,301.29,56.34,23.82,9.24,0.0,1.05412
2019-07-28 10:10:00,1315.89,370.49,63.34,22.84,7.93,0.0,1.31589
2019-07-28 11:10:00,574.43,172.69,65.42,22.96,10.41,0.0,0.57443
2019-07-28 12:10:00,1877.58,519.4,61.45,22.27,8.41,0.0,1.87758
2019-07-28 13:10:00,514.76,157.08,53.41,22.79,6.9,0.0,0.51476
2019-07-28 14:10:00,1114.65,316.13,43.47,22.17,6.07,0.0,1.1146500000000001
2019-07-28 15:10:00,1432.71,402.81,32.78,22.47,5.52,0.0,1.43271
2019-07-28 16:10:00,80.86,36.1,21.92,22.53,5.17,0.0,0.08086
2019-07-28 17:10:00,217.22,80.87,11.24,22.24,4.21,0.0,0.21722
2019-07-28 18:10:00,0.0,0.0,0.0,21.84,4.07,0.0,0.0
2019-07-28 19:10:00,0.0,0.0,0.0,21.8,5.38,0.0,0.0
2019-07-28 20:10:00,0.0,0.0,0.0,21.55,5.59,0.0,0.0
2019-07-28 21:10:00,0.0,0.0,0.0,21.38,5.17,0.0,0.0
2019-07-28 22:10:00,0.0,0.0,0.0,21.42,3.72,0.0,0.0
2019-07-28 23:10:00,0.0,0.0,0.0,20.61,3.86,0.0,0.0
2019-07-29 00:10:00,0.0,0.0,0.0,20.04,2.9,0.0,0.0
2019-07-29 01:10:00,0.0,0.0,0.0,19.54,2.62,0.0,0.0
2019-07-29 02:10:00,0.0,0.0,0.0,19.65,2.21,0.0,0.0
2019-07-29 03:10:00,0.0,0.0,0.0,19.93,1.17,0.0,0.0
2019-07-29 04:10:00,0.0,2.87,4.17,19.9,1.38,0.0,0.0
2019-07-29 05:10:00,140.49,53.66,14.55,19.98,2.14,0.0,0.14049
2019-07-29 06:10:00,572.62,172.02,25.33,20.1,2.55,0.0,0.57262
2019-07-29 07:10:00,1368.09,385.74,36.18,20.57,2.41,0.0,1.36809
2019-07-29 08:10:00,2356.11,669.12,46.69,21.18,1.72,0.0,2.35611
2019-07-29 09:10:00,2942.78,861.53,56.16,21.79,1.17,0.0,2.9427800000000004
2019-07-29 10:10:00,2482.11,721.14,63.12,22.89,1.45,0.0,2.48211
2019-07-29 11:10:00,1079.6,311.77,65.19,22.98,2.62,0.0,1.0796
2019-07-29 12:10:00,1358.01,387.19,61.24,23.4,3.79,0.0,1.35801
2019-07-29 13:10:00,191.84,69.27,53.23,23.65,4.28,0.0,0.19184
2019-07-29 14:10:00,451.98,141.47,43.31,24.24,4.41,0.0,0.45198
2019-07-29 15:10:00,452.02,141.47,32.63,24.25,4.55,0.0,0.45202
2019-07-29 16:10:00,494.69,154.26,21.76,24.33,4.21,0.0,0.49469
2019-07-29 17:10:00,206.24,77.14,11.08,24.11,3.45,0.0,0.20624
2019-07-29 18:10:00,0.0,0.0,0.0,24.25,3.1,0.0,0.0
2019-07-29 19:10:00,0.0,0.0,0.0,23.99,2.41,0.0,0.0
2019-07-29 20:10:00,0.0,0.0,0.0,23.67,1.86,0.0,0.0
2019-07-29 21:10:00,0.0,0.0,0.0,22.79,1.93,0.0,0.0
2019-07-29 22:10:00,0.0,0.0,0.0,22.15,2.14,0.0,0.0
2019-07-29 23:10:00,0.0,0.0,0.0,22.32,2.28,0.0,0.0
2019-07-30 00:10:00,0.0,0.0,0.0,22.21,2.41,0.0,0.0
2019-07-30 01:10:00,0.0,0.0,0.0,22.2,2.21,0.0,0.0
2019-07-30 02:10:00,0.0,0.0,0.0,21.9,2.07,0.0,0.0
2019-07-30 03:10:00,0.0,0.0,0.0,21.78,2.07,0.0,0.0
2019-07-30 04:10:00,27.72,18.15,4.01,21.59,2.14,0.0,0.027719999999999998
2019-07-30 05:10:00,373.5,137.38,14.4,22.04,2.48,0.0,0.3735
2019-07-30 06:10:00,1114.92,329.97,25.18,22.59,2.34,0.0,1.1149200000000001
2019-07-30 07:10:00,1906.56,543.43,36.03,23.24,1.93,0.0,1.90656
2019-07-30 08:10:00,2478.83,720.93,46.53,24.11,1.24,0.0,2.47883
2019-07-30 09:10:00,2946.87,889.98,55.97,24.8,0.55,0.0,2.94687
2019-07-30 10:10:00,3072.64,917.11,62.9,25.49,1.66,0.0,3.07264
2019-07-30 11:10:00,2894.89,842.49,64.95,25.48,3.1,0.0,2.8948899999999997
2019-07-30 12:10:00,2659.28,765.24,61.03,25.24,3.52,0.0,2.6592800000000003
2019-07-30 13:10:00,2573.82,735.75,53.04,25.29,3.72,0.0,2.57382
2019-07-30 14:10:00,1507.5,430.22,43.14,25.52,4.14,0.0,1.5075
2019-07-30 15:10:00,1673.28,478.44,32.47,25.67,4.14,0.0,1.6732799999999999
2019-07-30 16:10:00,853.7,266.63,21.6,25.57,3.59,0.0,0.8537
2019-07-30 17:10:00,201.92,86.57,10.92,25.12,2.9,0.0,0.20192
2019-07-30 18:10:00,0.0,0.0,0.0,24.69,2.62,0.0,0.0
2019-07-30 19:10:00,0.0,0.0,0.0,24.9,2.55,0.0,0.0
2019-07-30 20:10:00,0.0,0.0,0.0,24.59,2.41,0.0,0.0
2019-07-30 21:10:00,0.0,0.0,0.0,23.8,2.14,0.0,0.0
2019-07-30 22:10:00,0.0,0.0,0.0,23.16,1.66,0.0,0.0
2019-07-30 23:10:00,0.0,0.0,0.0,23.14,1.59,0.0,0.0
2019-07-31 00:10:00,0.0,0.0,0.0,22.98,1.66,0.0,0.0
2019-07-31 01:10:00,0.0,0.0,0.0,22.77,1.86,0.0,0.0
2019-07-31 02:10:00,0.0,0.0,0.0,22.44,2.07,0.0,0.0
2019-07-31 03:10:00,0.0,0.0,0.0,22.49,2.07,0.0,0.0
2019-07-31 04:10:00,27.58,18.15,3.85,22.4,1.93,0.0,0.027579999999999997
2019-07-31 05:10:00,366.21,134.78,14.25,22.83,2.14,0.0,0.36621
2019-07-31 06:10:00,1102.23,328.2,25.03,23.44,1.93,0.0,1.10223
2019-07-31 07:10:00,1836.63,530.87,35.88,24.34,1.1,0.0,1.8366300000000002
2019-07-31 08:10:00,2362.54,703.65,46.37,25.17,0.14,0.0,2.36254
2019-07-31 09:10:00,2930.58,873.56,55.78,25.83,1.38,0.0,2.93058
2019-07-31 10:10:00,3072.46,909.58,62.68,26.33,2.41,0.0,3.07246
2019-07-31 11:10:00,3074.8,901.42,64.71,26.42,3.24,0.0,3.0748
2019-07-31 12:10:00,3182.89,929.08,60.81,26.53,3.66,0.0,3.18289
2019-07-31 13:10:00,2735.14,788.78,52.85,26.53,3.66,0.0,2.73514
2019-07-31 14:10:00,2251.89,638.83,42.97,25.55,4.0,0.0,2.25189
2019-07-31 15:10:00,1655.55,475.42,32.3,26.55,4.21,0.0,1.6555499999999999
2019-07-31 16:10:00,851.58,269.22,21.44,26.71,2.28,0.0,0.85158
2019-07-31 17:10:00,192.2,86.16,10.75,26.49,1.66,0.0,0.19219999999999998
2019-07-31 18:10:00,0.0,0.0,0.0,26.04,1.45,0.0,0.0
2019-07-31 19:10:00,0.0,0.0,0.0,25.96,1.72,0.0,0.0
2019-07-31 20:10:00,0.0,0.0,0.0,25.14,2.07,0.0,0.0
2019-07-31 21:10:00,0.0,0.0,0.0,24.54,2.34,0.0,0.0
2019-07-31 22:10:00,0.0,0.0,0.0,23.99,2.21,0.0,0.0
2019-07-31 23:10:00,0.0,0.0,0.0,23.82,1.59,0.0,0.0
2019-08-01 00:10:00,0.0,0.0,0.0,23.66,2.76,0.0,0.0
2019-08-01 01:10:00,0.0,0.0,0.0,23.6,2.41,0.0,0.0
2019-08-01 02:10:00,0.0,0.0,0.0,23.25,2.55,0.0,0.0
2019-08-01 03:10:00,0.0,0.0,0.0,22.93,2.55,0.0,0.0
2019-08-01 04:10:00,30.15,19.11,3.68,22.52,2.21,0.0,0.03015
2019-08-01 05:10:00,365.49,138.13,14.09,22.77,2.62,0.0,0.36549
2019-08-01 06:10:00,1160.19,345.78,24.88,23.67,2.48,0.0,1.16019
2019-08-01 07:10:00,1967.72,564.35,35.72,24.76,2.14,0.0,1.9677200000000001
2019-08-01 08:10:00,2534.4,742.57,46.2,25.82,1.45,0.0,2.5344
2019-08-01 09:10:00,2997.09,926.34,55.59,26.27,0.14,0.0,2.99709
2019-08-01 10:10:00,3246.88,979.1,62.45,26.96,1.86,0.0,3.24688
2019-08-01 11:10:00,3222.18,959.7,64.46,27.03,2.62,0.0,3.22218
2019-08-01 12:10:00,3388.72,997.03,60.58,27.05,3.59,0.0,3.3887199999999997
2019-08-01 13:10:00,2923.65,843.31,52.65,26.95,4.14,0.0,2.9236500000000003
2019-08-01 14:10:00,2338.92,669.18,42.79,26.98,3.86,0.0,2.33892
2019-08-01 15:10:00,1683.9,485.35,32.13,27.02,3.93,0.0,1.6839000000000002
2019-08-01 16:10:00,871.6,275.4,21.27,26.88,4.07,0.0,0.8716
2019-08-01 17:10:00,185.54,84.47,10.57,26.35,3.52,0.0,0.18553999999999998
2019-08-01 18:10:00,0.0,0.0,0.0,26.02,3.59,0.0,0.0
2019-08-01 19:10:00,0.0,0.0,0.0,26.14,3.38,0.0,0.0
2019-08-01 20:10:00,0.0,0.0,0.0,25.83,2.76,0.0,0.0
2019-08-01 21:10:00,0.0,0.0,0.0,24.85,2.07,0.0,0.0
2019-08-01 22:10:00,0.0,0.0,0.0,23.92,1.66,0.0,0.0
2019-08-01 23:10:00,0.0,0.0,0.0,23.59,1.79,0.0,0.0
2019-08-02 00:10:00,0.0,0.0,0.0,23.49,1.93,0.0,0.0
2019-08-02 01:10:00,0.0,0.0,0.0,23.32,1.93,0.0,0.0
2019-08-02 02:10:00,0.0,0.0,0.0,22.5,2.0,0.0,0.0
2019-08-02 03:10:00,0.0,0.0,0.0,22.54,2.14,0.0,0.0
2019-08-02 04:10:00,17.73,14.33,3.51,22.29,2.41,0.0,0.01773
2019-08-02 05:10:00,356.13,130.77,13.94,22.58,2.28,0.0,0.35613
2019-08-02 06:10:00,1087.29,324.04,24.73,23.15,1.72,0.0,1.0872899999999999
2019-08-02 07:10:00,1810.62,524.6,35.57,24.19,0.83,0.0,1.81062
2019-08-02 08:10:00,1492.38,432.34,46.03,24.89,1.31,0.0,1.49238
2019-08-02 09:10:00,2951.55,865.98,55.39,25.24,2.14,0.0,2.95155
2019-08-02 10:10:00,255.06,87.81,62.21,25.19,2.69,0.0,0.25506
2019-08-02 11:10:00,731.34,219.52,64.21,24.83,1.31,0.0,0.73134
2019-08-02 12:10:00,3141.14,938.39,60.35,25.18,1.59,0.0,3.14114
2019-08-02 13:10:00,2696.31,785.68,52.45,26.19,2.48,0.0,2.69631
2019-08-02 14:10:00,2209.32,635.57,42.61,26.42,2.76,0.0,2.20932
2019-08-02 15:10:00,1211.4,354.07,31.96,26.02,1.79,0.0,1.2114
2019-08-02 16:10:00,803.07,253.03,21.09,25.82,1.38,0.0,0.8030700000000001
2019-08-02 17:10:00,194.0,81.3,10.39,25.27,1.79,0.0,0.194
2019-08-02 18:10:00,0.0,0.0,0.0,25.3,1.52,0.0,0.0
2019-08-02 19:10:00,0.0,0.0,0.0,24.26,2.83,0.0,0.0
2019-08-02 20:10:00,0.0,0.0,0.0,23.73,2.34,0.0,0.0
2019-08-02 21:10:00,0.0,0.0,0.0,23.34,2.48,0.0,0.0
2019-08-02 22:10:00,0.0,0.0,0.0,22.69,1.93,0.0,0.0
2019-08-02 23:10:00,0.0,0.0,0.0,22.73,3.03,0.0,0.0
2019-08-03 00:10:00,0.0,0.0,0.0,22.47,1.45,0.0,0.0
2019-08-03 01:10:00,0.0,0.0,0.0,22.51,1.52,0.0,0.0
2019-08-03 02:10:00,0.0,0.0,0.0,22.21,2.55,0.0,0.0
2019-08-03 03:10:00,0.0,0.0,0.0,22.29,2.55,0.0,0.0
2019-08-03 04:10:00,8.86,10.51,3.34,22.16,3.17,0.0,0.00886
2019-08-03 05:10:00,354.56,133.55,13.78,22.18,3.1,0.0,0.35456
2019-08-03 06:10:00,1150.88,341.04,24.58,22.25,2.48,0.0,1.1508800000000001
2019-08-03 07:10:00,1965.33,556.48,35.41,22.67,2.41,0.0,1.96533
2019-08-03 08:10:00,2573.78,728.6,45.86,23.42,3.31,0.0,2.57378
2019-08-03 09:10:00,3204.68,921.88,55.2,24.06,3.52,0.0,3.2046799999999998
2019-08-03 10:10:00,3344.22,974.4,61.98,24.71,3.38,0.0,3.34422
2019-08-03 11:10:00,3252.82,950.9,63.95,24.96,3.17,0.0,3.2528200000000003
2019-08-03 12:10:00,3342.33,980.77,60.11,25.02,2.9,0.0,3.34233
2019-08-03 13:10:00,2876.76,832.59,52.24,25.25,2.9,0.0,2.8767600000000004
2019-08-03 14:10:00,2354.0,672.09,42.42,25.49,3.17,0.0,2.354
2019-08-03 15:10:00,1726.88,495.34,31.78,25.79,3.72,0.0,1.7268800000000002
2019-08-03 16:10:00,858.38,271.09,20.91,25.87,3.86,0.0,0.85838
2019-08-03 17:10:00,193.86,78.62,10.2,25.42,3.79,0.0,0.19386
2019-08-03 18:10:00,0.0,0.0,0.0,24.88,3.66,0.0,0.0
2019-08-03 19:10:00,0.0,0.0,0.0,24.26,3.59,0.0,0.0
2019-08-03 20:10:00,0.0,0.0,0.0,23.71,3.59,0.0,0.0
2019-08-03 21:10:00,0.0,0.0,0.0,23.17,3.38,0.0,0.0
2019-08-03 22:10:00,0.0,0.0,0.0,22.33,3.17,0.0,0.0
2019-08-03 23:10:00,0.0,0.0,0.0,22.04,2.76,0.0,0.0
2019-08-04 00:10:00,0.0,0.0,0.0,21.69,2.55,0.0,0.0
2019-08-04 01:10:00,0.0,0.0,0.0,21.23,2.48,0.0,0.0
2019-08-04 02:10:00,0.0,0.0,0.0,20.73,2.76,0.0,0.0
2019-08-04 03:10:00,0.0,0.0,0.0,20.56,2.83,0.0,0.0
2019-08-04 04:10:00,15.62,13.38,3.17,20.44,2.97,0.0,0.015619999999999998
2019-08-04 05:10:00,355.32,134.63,13.62,20.67,3.03,0.0,0.35531999999999997
2019-08-04 06:10:00,1176.66,346.36,24.42,21.21,2.97,0.0,1.17666
2019-08-04 07:10:00,1978.92,558.77,35.25,22.15,2.48,0.0,1.97892
2019-08-04 08:10:00,2650.77,758.47,45.69,23.24,2.34,0.0,2.65077
2019-08-04 09:10:00,3162.78,931.4,54.99,24.2,1.93,0.0,3.16278
2019-08-04 10:10:00,3161.97,972.95,61.74,25.15,0.48,0.0,3.1619699999999997
2019-08-04 11:10:00,3128.89,947.92,63.69,25.37,1.1,0.0,3.1288899999999997
2019-08-04 12:10:00,3284.6,968.71,59.86,25.5,2.69,0.0,3.2845999999999997
2019-08-04 13:10:00,2786.31,801.02,52.03,25.44,3.52,0.0,2.78631
2019-08-04 14:10:00,1184.54,341.76,42.22,25.21,3.66,0.0,1.18454
2019-08-04 15:10:00,1644.26,471.23,31.59,25.15,3.45,0.0,1.64426
2019-08-04 16:10:00,644.22,199.59,20.73,25.26,3.1,0.0,0.64422
2019-08-04 17:10:00,193.23,78.08,10.01,24.69,2.55,0.0,0.19322999999999999
2019-08-04 18:10:00,0.0,0.0,0.0,25.0,2.62,0.0,0.0
2019-08-04 19:10:00,0.0,0.0,0.0,24.14,2.83,0.0,0.0
2019-08-04 20:10:00,0.0,0.0,0.0,23.1,2.9,0.0,0.0
2019-08-04 21:10:00,0.0,0.0,0.0,22.75,2.83,0.0,0.0
2019-08-04 22:10:00,0.0,0.0,0.0,22.09,2.69,0.0,0.0
2019-08-04 23:10:00,0.0,0.0,0.0,21.67,3.1,0.0,0.0
2019-08-05 00:10:00,0.0,0.0,0.0,21.57,3.1,0.0,0.0
2019-08-05 01:10:00,0.0,0.0,0.0,21.15,3.03,0.0,0.0
2019-08-05 02:10:00,0.0,0.0,0.0,20.55,2.9,0.0,0.0
2019-08-05 03:10:00,0.0,0.0,0.0,20.44,2.9,0.0,0.0
2019-08-05 04:10:00,13.36,12.42,3.0,20.16,2.97,0.0,0.013359999999999999
2019-08-05 05:10:00,347.85,131.74,13.46,20.64,3.03,0.0,0.34785000000000005
2019-08-05 06:10:00,1112.72,327.91,24.26,21.36,2.55,0.0,1.11272
2019-08-05 07:10:00,1875.56,533.45,35.09,22.44,1.79,0.0,1.87556
2019-08-05 08:10:00,2407.82,703.19,45.51,23.75,0.83,0.0,2.40782
2019-08-05 09:10:00,2918.07,879.95,54.79,24.58,0.55,0.0,2.91807
2019-08-05 10:10:00,2208.64,641.06,61.49,24.87,1.93,0.0,2.20864
2019-08-05 11:10:00,3059.46,888.72,63.42,24.85,3.31,0.0,3.05946
2019-08-05 12:10:00,3244.95,935.42,59.61,24.73,4.07,0.0,3.24495
2019-08-05 13:10:00,2784.33,791.93,51.81,24.75,4.28,0.0,2.7843299999999997
2019-08-05 14:10:00,2373.34,670.25,42.02,24.86,4.21,0.0,2.3733400000000002
2019-08-05 15:10:00,1683.54,480.44,31.4,24.82,3.93,0.0,1.68354
2019-08-05 16:10:00,846.63,266.67,20.54,24.69,3.1,0.0,0.84663
2019-08-05 17:10:00,167.22,77.81,9.81,24.34,2.14,0.0,0.16722
2019-08-05 18:10:00,0.0,0.0,0.0,24.35,1.52,0.0,0.0
2019-08-05 19:10:00,0.0,0.0,0.0,23.62,1.52,0.0,0.0
2019-08-05 20:10:00,0.0,0.0,0.0,22.62,1.52,0.0,0.0
2019-08-05 21:10:00,0.0,0.0,0.0,22.37,1.31,0.0,0.0
2019-08-05 22:10:00,0.0,0.0,0.0,21.94,1.17,0.0,0.0
2019-08-05 23:10:00,0.0,0.0,0.0,21.73,1.17,0.0,0.0
2019-08-06 00:10:00,0.0,0.0,0.0,21.64,1.24,0.0,0.0
2019-08-06 01:10:00,0.0,0.0,0.0,21.66,1.17,0.0,0.0
2019-08-06 02:10:00,0.0,0.0,0.0,21.48,1.1,0.0,0.0
2019-08-06 03:10:00,0.0,0.0,0.0,21.63,1.24,0.0,0.0
2019-08-06 04:10:00,6.88,9.56,2.83,21.61,1.24,0.0,0.00688
2019-08-06 05:10:00,338.31,129.46,13.29,22.1,1.24,0.0,0.33831
2019-08-06 06:10:00,1114.11,334.51,24.1,22.73,0.9,0.0,1.11411
2019-08-06 07:10:00,1886.44,546.72,34.93,23.56,0.62,0.0,1.8864400000000001
2019-08-06 08:10:00,2570.62,747.39,45.34,24.31,1.45,0.0,2.57062
2019-08-06 09:10:00,3127.32,919.31,54.58,24.61,2.07,0.0,3.12732
2019-08-06 10:10:00,3247.16,960.39,61.24,25.11,2.34,0.0,3.24716
2019-08-06 11:10:00,3364.47,989.95,63.15,25.34,3.03,0.0,3.36447
2019-08-06 12:10:00,3338.32,978.1,59.36,25.51,3.17,0.0,3.33832
2019-08-06 13:10:00,2865.02,829.29,51.58,25.65,3.03,0.0,2.86502
2019-08-06 14:10:00,2422.8,694.75,41.81,25.68,2.83,0.0,2.4228
2019-08-06 15:10:00,1656.22,479.52,31.2,25.65,2.28,0.0,1.65622
2019-08-06 16:10:00,802.89,255.1,20.34,25.48,1.45,0.0,0.80289
2019-08-06 17:10:00,165.87,75.28,9.61,24.92,1.03,0.0,0.16587000000000002
2019-08-06 18:10:00,0.0,0.0,0.0,24.66,0.97,0.0,0.0
2019-08-06 19:10:00,0.0,0.0,0.0,24.5,1.52,0.0,0.0
2019-08-06 20:10:00,0.0,0.0,0.0,23.55,2.0,0.0,0.0
2019-08-06 21:10:00,0.0,0.0,0.0,23.24,1.93,0.0,0.0
2019-08-06 22:10:00,0.0,0.0,0.0,22.99,1.72,0.0,0.0
2019-08-06 23:10:00,0.0,0.0,0.0,23.18,1.72,0.0,0.0
2019-08-07 00:10:00,0.0,0.0,0.0,23.28,1.72,0.0,0.0
2019-08-07 01:10:00,0.0,0.0,0.0,23.13,1.86,0.0,0.0
2019-08-07 02:10:00,0.0,0.0,0.0,22.96,2.14,0.0,0.0
2019-08-07 03:10:00,0.0,0.0,0.0,22.77,2.55,0.0,0.0
2019-08-07 04:10:00,3.06,7.64,2.65,22.72,3.03,0.0,0.0030600000000000002
2019-08-07 05:10:00,330.34,123.77,13.13,23.27,3.38,0.0,0.33033999999999997
2019-08-07 06:10:00,1086.7,323.03,23.94,24.0,4.0,0.0,1.0867
2019-08-07 07:10:00,1865.25,528.56,34.77,24.79,3.86,0.0,1.86525
2019-08-07 08:10:00,2383.61,679.24,45.16,25.7,3.72,0.0,2.38361
2019-08-07 09:10:00,3009.74,868.18,54.37,26.15,4.0,0.0,3.00974
2019-08-07 10:10:00,3102.12,904.14,60.99,26.33,3.66,0.0,3.1021199999999998
2019-08-07 11:10:00,3248.42,943.97,62.87,26.31,4.28,0.0,3.24842
2019-08-07 12:10:00,3016.98,871.7,59.1,26.35,4.28,0.0,3.01698
2019-08-07 13:10:00,2684.92,770.74,51.35,26.47,4.07,0.0,2.68492
2019-08-07 14:10:00,2326.14,663.19,41.6,26.66,4.07,0.0,2.3261399999999997
2019-08-07 15:10:00,1588.05,457.94,31.0,26.75,3.93,0.0,1.58805
2019-08-07 16:10:00,701.73,220.41,20.14,26.78,3.59,0.0,0.70173
2019-08-07 17:10:00,169.2,70.3,9.4,26.32,3.52,0.0,0.1692
2019-08-07 18:10:00,0.0,0.0,0.0,25.68,3.86,0.0,0.0
2019-08-07 19:10:00,0.0,0.0,0.0,25.44,4.21,0.0,0.0
2019-08-07 20:10:00,0.0,0.0,0.0,25.22,4.41,0.0,0.0
2019-08-07 21:10:00,0.0,0.0,0.0,25.28,4.69,0.0,0.0
2019-08-07 22:10:00,0.0,0.0,0.0,24.77,4.97,0.0,0.0
2019-08-07 23:10:00,0.0,0.0,0.0,24.96,5.38,0.0,0.0
2019-08-08 00:10:00,0.0,0.0,0.0,24.97,5.45,0.0,0.0
2019-08-08 01:10:00,0.0,0.0,0.0,24.76,5.38,0.0,0.0
2019-08-08 02:10:00,0.0,0.0,0.0,24.42,5.38,0.0,0.0
2019-08-08 03:10:00,0.0,0.0,0.0,24.57,5.52,0.0,0.0
2019-08-08 04:10:00,0.0,5.73,2.47,24.48,5.38,0.0,0.0
2019-08-08 05:10:00,320.62,119.93,12.96,24.84,5.31,0.0,0.32062
2019-08-08 06:10:00,1066.14,317.31,23.78,25.15,6.0,0.0,1.06614
2019-08-08 07:10:00,1866.06,524.67,34.6,25.59,6.41,0.0,1.86606
2019-08-08 08:10:00,2507.04,705.31,44.97,26.17,6.07,0.0,2.50704
2019-08-08 09:10:00,3092.62,880.47,54.16,26.44,5.79,0.0,3.0926199999999997
2019-08-08 10:10:00,3200.54,923.29,60.73,26.5,4.9,0.0,3.20054
2019-08-08 11:10:00,2604.46,745.56,62.59,26.5,5.03,0.0,2.60446
2019-08-08 12:10:00,2556.63,728.79,58.83,26.39,5.31,0.0,2.55663
2019-08-08 13:10:00,1566.58,448.15,51.11,26.47,4.9,0.0,1.5665799999999999
2019-08-08 14:10:00,1206.86,348.33,41.38,26.2,4.48,0.0,1.2068599999999998
2019-08-08 15:10:00,758.97,226.6,30.79,26.08,3.79,0.0,0.75897
2019-08-08 16:10:00,521.06,164.19,19.93,25.7,2.62,0.0,0.52106
2019-08-08 17:10:00,144.22,57.86,9.19,25.27,1.72,0.0,0.14422
2019-08-08 18:10:00,0.0,0.0,0.0,24.99,1.72,0.0,0.0
2019-08-08 19:10:00,0.0,0.0,0.0,24.9,1.86,0.0,0.0
2019-08-08 20:10:00,0.0,0.0,0.0,24.21,1.79,0.0,0.0
2019-08-08 21:10:00,0.0,0.0,0.0,23.95,1.52,0.0,0.0
2019-08-08 22:10:00,0.0,0.0,0.0,23.15,1.66,0.0,0.0
2019-08-08 23:10:00,0.0,0.0,0.0,23.1,1.45,0.0,0.0
2019-08-09 00:10:00,0.0,0.0,0.0,23.09,1.86,0.0,0.0
2019-08-09 01:10:00,0.0,0.0,0.0,23.14,2.14,0.0,0.0
2019-08-09 02:10:00,0.0,0.0,0.0,22.77,2.28,0.0,0.0
2019-08-09 03:10:00,0.0,0.0,0.0,22.78,2.14,0.0,0.0
2019-08-09 04:10:00,1.4,6.69,2.3,22.71,2.0,0.0,0.0014
2019-08-09 05:10:00,321.75,121.64,12.8,22.97,2.0,0.0,0.32175
2019-08-09 06:10:00,1084.27,325.46,23.62,23.77,1.86,0.0,1.08427
2019-08-09 07:10:00,1850.98,533.54,34.43,24.6,1.52,0.0,1.85098
2019-08-09 08:10:00,2516.17,749.06,44.79,26.19,0.62,0.0,2.5161700000000002
2019-08-09 09:10:00,2952.99,896.21,53.94,26.15,0.69,0.0,2.95299
2019-08-09 10:10:00,3131.32,945.68,60.47,26.69,1.52,0.0,3.13132
2019-08-09 11:10:00,3380.04,1004.32,62.3,26.86,2.97,0.0,3.38004
